period,appreciation_return,availability_rate,available_df_direct,avg_sale_price,cap_rate,market_cap_rate,starts_sf,starts_sf_12_mo,demand_sf,demolished_sf,gross_delivered_sf,inventory_sf,leasing_sf_total,asking_rent_growth,asking_rent_growth_12_mo,net_absorp_sf,net_absorp_sf_12_mo,net_delivered_sf,net_delivered_sf_12_mo,occupancy_rate,sales_volume,sold_building_sf,vacancy_rate,under_construction_sf,total_sales_transactions,bond_yield_10yr_x,one_yr_inf_exp,two_yr_inf_exp,three_yr_inf_exp,four_yr_inf_exp,five_yr_inf_exp,six_yr_inf_exp,seven_yr_inf_exp,eight_yr_inf_exp,nine_yr_inf_exp,ten_yr_inf_exp,ten_yr_risk_premium,fed_funds_rate,cmbs_to_gdp,bond_yield_10yr_y,availability
2016-07-01,1.9199727103114101,0.139849,42168734.0,4118445.0,8.11000019311905,7.25375488400459,500958.0,3958811.0,281704512.0,377802.0,245971.0,317582016,4126927.0,1.50666842237115,6.687088310718541,82092.0,842855.0,-131831.0,-371385,88.702917098999,275.0,9187210.0,11.2970814108849,6002853.0,372.0,1.56333333333333,1.767552734457895,1.600720976573888,1.556909076071561,1.5498317888221231,1.5585075959265013,1.575127648517113,1.5960260072390386,1.6192429121146923,1.6436451867757218,1.6685437516735249,1.1643923333333333,0.39666666666666667,13.813771596440287,1.56333333333333,13.9849
2016-10-01,1.0953819379210499,0.135768,41251228.0,9566594.0,8.07482749223709,7.30718150734901,1401563.0,4699901.0,282884256.0,229218.0,1456059.0,318808857,4973738.0,1.05110667645931,5.93145787715912,1179751.0,850472.0,1226841.0,792347,88.7316226959229,220.0,14250205.0,11.2683780491352,5948357.0,337.0,2.13,1.979310799158181,1.7727562150849439,1.7189900065617856,1.7073752829873414,1.7126118588109684,1.725925249737921,1.7434476501007656,1.7632117365191282,1.7841210168327393,1.8055258282214226,1.2392169,0.45,13.82266023425906,2.13,13.5768
2017-01-01,-0.888243969529867,0.139624,43072971.0,2945970.0,7.933181524276731,7.362496107816701,909664.0,3872175.0,282889472.0,649225.0,377729.0,318537361,3884703.0,1.2783779762685301,5.25416880846024,5196.0,1594416.0,-271496.0,576208,88.8088822364807,179.0,4482520.0,11.1911192536354,6480292.0,264.0,2.44333333333333,1.8495512423843978,1.7876888167066045,1.7815678256028509,1.7914088464791371,1.8076649616488534,1.8268602821808557,1.8474014393565645,1.868457532806387,1.8895613349629155,1.9104383390941382,1.2898262666666667,0.7000000000000001,13.761817635234369,2.44333333333333,13.9624
2017-04-01,-2.79192067682743,0.138729,42339282.0,4871467.0,7.14727267622948,7.5167052447795895,596887.0,3409072.0,283855776.0,339253.0,1387492.0,319585600,4750974.0,0.9087564423680311,4.82895076274872,965654.0,2232693.0,1048239.0,1871753,88.8199508190155,170.0,6676649.0,11.180047690868399,5689687.0,256.0,2.26333333333333,1.4140545982278299,1.5388095396162587,1.5938211720039195,1.6330932612444977,1.6669783683222181,1.6982770501121343,1.7279101620235153,1.7562254978448242,1.7833757271626025,1.809442893961749,1.238721,0.9500000000000001,13.862469720751596,2.26333333333333,13.8729
2017-07-01,-3.81417013704777,0.138256,41999757.0,4608569.0,8.20538476109505,7.60634690523148,1216047.0,4124161.0,284415936.0,160571.0,1059181.0,320484210,4570465.0,1.13259311765432,4.44263219833374,560154.0,2710755.0,898610.0,2902194,88.74569535255429,199.0,5944664.0,11.2543076276779,5846553.0,288.0,2.24333333333333,1.8073800691484936,1.73867827327897,1.7228707105803136,1.7256826516923784,1.737416182995088,1.7539312366435684,1.7730790947911235,1.793630745188425,1.8148439138520367,1.836255130077137,1.2067326333333332,1.1533333333333333,13.780677457694123,2.24333333333333,13.8256
2017-10-01,-3.24479080736637,0.141718,43040239.0,6845030.0,7.71166682243347,7.61783123016357,476039.0,3198637.0,284572544.0,40000.0,377858.0,320825012,4798392.0,1.38352615758777,4.78620864450932,149559.0,1680563.0,337858.0,2013211,88.7002348899841,232.0,8933607.0,11.299766600132,5944734.0,287.0,2.37,2.281983037340124,2.0179155709629057,1.93386570006738,1.9020835715517506,1.8924542815364167,1.894124595005777,1.9021276188941647,1.9138511680238013,1.9277955209563495,1.9430470835054832,1.2055225333333333,1.2033333333333334,13.80867319642455,2.37,14.171800000000001
2018-01-01,-1.89001020044088,0.143789,43453308.0,4791781.0,7.665000110864641,7.57266655564308,752463.0,3041436.0,285265952.0,187184.0,1171710.0,321809538,3398049.0,1.6741909086704299,5.19573055207729,694117.0,2369484.0,984526.0,3269233,88.6443495750427,213.0,5850508.0,11.3556526601315,5525487.0,270.0,2.76,1.9105596905322344,1.886191644964386,1.8867006263093098,1.8964855518265835,1.9107509798558897,1.9273415086472117,1.9451068383216605,1.9633808564304203,1.9817608197827048,1.999997441397573,1.2467252333333334,1.4466666666666665,13.740225386430602,2.76,14.3789
2018-04-01,-0.26353434659540703,0.14427,44199412.0,2719314.0,9.15583297610283,7.65275657176971,760342.0,3204891.0,285575168.0,318945.0,890426.0,322383860,4362860.0,1.20322555303574,5.502709746360781,310451.0,1714281.0,571481.0,2792475,88.5823369026184,214.0,4581044.0,11.4176630973816,5395403.0,322.0,2.92,1.8018564840747893,1.8665753103739424,1.8967759986576609,1.920298702430755,1.9419638269760249,1.9628342451596452,1.9831346537022243,2.002883415162437,2.0220559189130904,2.0406281438800082,1.2597702,1.7366666666666666,13.823274692588939,2.92,14.427000000000001
2018-07-01,0.7590742781758311,0.143722,44221528.0,5477987.0,7.417856901884081,7.70003870129585,1163179.0,3152023.0,285679264.0,48642.0,168318.0,322503536,4482580.0,1.03552723303437,5.40144965052605,104111.0,1258238.0,119676.0,2013541,88.5817468166351,224.0,7823302.0,11.4182524383068,6390264.0,328.0,2.92666666666667,2.2205206710704206,2.110140724138767,2.0774101993262564,2.0684616426111386,2.0699647688246166,2.076876774476383,2.0867971980704714,2.0984277351686593,2.1110098566660795,2.124077575738062,1.2582110666666666,1.9233333333333331,13.72049158770752,2.92666666666667,14.3722
2018-10-01,0.23366326931864,0.142153,44041422.0,4584252.0,7.32555538415909,7.74938687682152,994861.0,3670845.0,286567136.0,135790.0,873831.0,323265577,3522842.0,1.3452960178256,5.36170452833176,863859.0,1972538.0,738041.0,2413724,88.647586107254,215.0,6958781.0,11.3524153828621,6511294.0,322.0,3.03333333333333,2.1200842788934953,2.08115806654286,2.0701377103364944,2.0705000197637053,2.0767977546561522,2.086453563924269,2.0980437156066083,2.1107217770113524,2.1239632823222987,2.137434581614121,1.2616921333333335,2.22,13.814314815176902,3.03333333333333,14.215300000000001
2019-01-01,-0.162805838044733,0.140773,43856605.0,3015638.0,7.70782604813576,7.8525066375732395,1099900.0,4018282.0,287013056.0,423560.0,1457887.0,324299904,4817161.0,1.19346650317311,4.8635452985763505,431684.0,1710105.0,1034327.0,2463525,88.5023593902588,177.0,4252880.0,11.4976420998573,6153307.0,259.0,2.65333333333333,1.6562379161294154,1.726072519620554,1.7449646611020921,1.759160443415633,1.7749824396256917,1.7928435012547244,1.8121809678220575,1.8323934765797953,1.8530113115657887,1.8736988560674854,1.1469737333333334,2.4033333333333333,13.840665795107904,2.65333333333333,14.077300000000001
2019-04-01,-0.692183198407292,0.146123,45523983.0,5747294.0,7.389615476131441,7.892968505620961,2477073.0,5735013.0,288046944.0,229398.0,949565.0,325082959,4445069.0,0.8374976925551889,4.48458977043629,1048131.0,2447785.0,720167.0,2612211,88.60720992088321,210.0,6876882.0,11.3927900791168,7680815.0,288.0,2.33333333333333,1.9438868748743434,1.7771816254786954,1.7072896777335786,1.6764805908113067,1.6664441198485018,1.6686231973412649,1.6783007800568541,1.6926624986749306,1.709949829601382,1.7290286863258522,1.1087224,2.3966666666666665,13.767639666962303,2.33333333333333,14.612300000000001
2019-07-01,-0.0107722822576761,0.138779,43135362.0,5250451.0,8.6499996483326,7.91198313236237,264063.0,4835897.0,288405856.0,82818.0,297521.0,325305037,3936863.0,1.20417298749089,4.65899258852005,351537.0,2695211.0,214703.0,2707238,88.6570513248444,204.0,6875874.0,11.342948675155599,7647357.0,336.0,1.79666666666667,1.7023068543265605,1.6013085830679956,1.5573159899368516,1.5412918687909847,1.5413894691164256,1.5512686442059989,1.5671857140276406,1.5868245577279314,1.60870976948689,1.6318809216905408,1.1517711000000002,2.19,13.78697989715143,1.79666666666667,13.877900000000002
2019-10-01,0.427469611167908,0.13978,43683803.0,3714900.0,7.78840035200119,7.88513273000717,830153.0,4671189.0,288834208.0,146024.0,785480.0,325944493,4124205.0,1.18253892287612,4.49091382324696,428343.0,2259695.0,639456.0,2608653,88.6145353317261,268.0,6472397.0,11.385465413332,7692030.0,354.0,1.79333333333333,1.7085620147393188,1.6164792034033881,1.5831099498416614,1.574898751325382,1.5802954299199052,1.5936415359272427,1.6117429311609306,1.6326731336301308,1.655224882381127,1.6786218533114077,1.2011253666666668,1.6433333333333333,13.816514011601672,1.79333333333333,13.977999999999998
2020-01-01,0.768123706802726,0.144684,45313812.0,2924205.0,8.540476113557819,7.913386821746831,850847.0,4422136.0,290019424.0,25644.0,2079729.0,327998578,3246056.0,1.32142612710595,4.62304279208183,1185233.0,3013244.0,2054085.0,3628411,88.4209394454956,225.0,4577220.0,11.5790590643883,6463148.0,358.0,1.37666666666667,1.4767156328715467,1.4381453720620012,1.4182475567301651,1.4157950452667238,1.4251409591953594,1.4420391642264512,1.463650930502926,1.4881170033743827,1.5142187638220381,1.5411520487295867,1.1435469666666667,1.26,14.145657766964934,1.37666666666667,14.4684
2020-04-01,1.01233292371035,0.152679,47420627.0,2226111.0,7.8846156597137504,7.86146000027657,323573.0,2268636.0,289676896.0,39423.0,523523.0,328482678,3255002.0,0.0693681708071381,3.8260769098997103,-342080.0,1623033.0,484100.0,3392344,88.1863534450531,102.0,1599482.0,11.813647300005,6263198.0,187.0,0.686666666666667,0.08120436010008096,0.5773543918854253,0.7497806809368863,0.8474885002170643,0.9200618058208923,0.9816714049579669,1.0373268186618518,1.0890752540460589,1.1378633520382266,1.1841864133791173,1.0580368,0.06,15.544273806994216,0.686666666666667,15.267900000000001
2020-07-01,1.19306836277246,0.160301,49441502.0,1386931.0,7.421666383743291,7.764528691768651,443111.0,2447684.0,289463680.0,17468.0,443136.0,328908346,2920079.0,-0.20403629168868098,2.38138511776924,-213204.0,1058292.0,425668.0,3603309,88.0074024200439,209.0,2635857.0,11.9925983250141,6263173.0,301.0,0.65,1.6105125356818573,1.3629058503689249,1.275237887515304,1.2430906998502218,1.2378884295092256,1.2476702800954762,1.2662848324502471,1.2902176993865926,1.3173343211570057,1.346285164707213,1.0783945333333333,0.09333333333333334,14.415142836021829,0.65,16.0301
2020-10-01,1.6271218657493602,0.168966,51864140.0,2157144.0,8.26818197965622,7.6379366219043705,1811874.0,3429405.0,287485728.0,42686.0,691297.0,329558620,2519930.0,1.19469845667481,2.39368882030249,-1979618.0,-1349669.0,648611.0,3612464,87.233567237854,230.0,3162227.0,12.7664342522621,7383750.0,342.0,0.8633333333333342,1.4888628113434994,1.3107664031129362,1.2549572546308072,1.2412737033253893,1.2477876126022476,1.2653422995328485,1.2892423804750377,1.3168148914788327,1.3464437812986667,1.3771135836880557,1.1554010666666668,0.09000000000000001,14.338259133371611,0.8633333333333342,16.8966
2021-01-01,3.10304816812277,0.175549,53979153.0,2689760.0,8.418666571378711,7.577299326658251,869010.0,3447568.0,284072544.0,118695.0,1538312.0,330978237,2765378.0,0.301540712825954,1.36301005259156,-3413184.0,-5948086.0,1419617.0,2977996,85.8281672000885,210.0,3723914.0,14.171834290027599,6714448.0,267.0,1.31666666666667,1.5451391249121302,1.3646126822384184,1.311322448241522,1.2997205980381477,1.3074006404527057,1.3253668426039547,1.3491344293636618,1.3761985103455268,1.4050642631341197,1.4348011419799913,1.1820647666666666,0.08,14.052611064593298,1.31666666666667,17.5549
2021-04-01,5.4319053888320905,0.18006,55402710.0,5232521.0,8.07608664035797,7.3941700160503405,227745.0,3351740.0,282736352.0,413847.0,1433309.0,331997699,2625112.0,0.946737639605999,2.2517217323184,-1366121.0,-6972127.0,1019462.0,3513358,85.1621448993683,266.0,7961111.0,14.837858080864,5508884.0,343.0,1.59333333333333,1.8927044291403212,1.6211273428607307,1.5334164535782846,1.5024844615368829,1.4968619940542078,1.5045710157552816,1.5198713971362017,1.5396389742722933,1.5620370480501022,1.5859295327069085,1.1742429666666667,0.07,13.788421267087001,1.59333333333333,18.006
2021-07-01,6.95765614509583,0.175902,54184623.0,5089714.0,7.296363264322279,7.25407227873802,1105907.0,4014536.0,285282528.0,160907.0,1611776.0,333448568,3886817.0,0.8526599034667021,3.33442091941833,2546768.0,-4212155.0,1450869.0,4538559,85.5551779270172,280.0,6871062.0,14.444820582866699,5003015.0,403.0,1.32333333333333,2.4065552763272042,1.8685353368929656,1.6881300292045622,1.6113508782962207,1.5786271954890514,1.5685707885564861,1.5714163926863696,1.5820318057854,1.5974671620677086,1.615919864121253,1.1380450666666666,0.09000000000000001,13.690482535504673,1.32333333333333,17.5902
2021-10-01,7.3269367218017605,0.171108,52890403.0,4595925.0,7.34111145138741,7.28066563606262,219449.0,2422111.0,285954208.0,6028.0,548327.0,333990867,4216020.0,0.80967303365469,2.94125434011221,671686.0,-1560851.0,542299.0,4432247,85.6173753738403,342.0,7788520.0,14.382626116275802,4674137.0,419.0,1.53666666666667,2.318172220896403,1.8836762126243998,1.741558128840558,1.683701962372244,1.6614325003545787,1.657339315434898,1.6635029903682281,1.6757756202895855,1.6917806407723144,1.7100703537761168,1.1720536000000001,0.08,13.620877523778265,1.53666666666667,17.1108
2022-01-01,5.52317537367344,0.167409,50858492.0,4568937.0,7.3431819677352905,7.35128298401833,509675.0,2062776.0,286203744.0,775300.0,621269.0,333836836,2714733.0,1.01305637508631,3.6714956164359998,249528.0,2101861.0,-154031.0,2858599,85.7316195964813,229.0,5251071.0,14.268377423286399,4562543.0,308.0,1.94,2.6422920475067877,2.1362177862021032,1.9711293750778207,1.9012058892630375,1.870356922298069,1.859103275514345,1.8588214619502084,1.8650912224621397,1.8754189038759206,1.888300530496585,1.1954425,0.12,13.634622462834454,1.94,16.7409
2022-04-01,2.04387158155441,0.170213,51033161.0,4984374.0,7.61800035834312,7.415254414081569,932329.0,2767360.0,287183072.0,288099.0,468321.0,334017058,2583285.0,0.959448516368866,3.68454940617085,979344.0,4447326.0,180222.0,2019359,85.9785676002502,287.0,6537311.0,14.0214338898659,5026551.0,365.0,2.93,3.7514248774649324,2.9095564946667376,2.626750479484809,2.494783631626332,2.4229982090864066,2.3809530440439004,2.3556005538349387,2.3404266274113,2.331823537647329,2.3276375193522076,1.4009601333333332,0.77,13.688233776674391,2.93,17.0213
2022-07-01,-1.69214978814125,0.169286,50938161.0,7536140.0,7.63500034809113,7.63393715023994,852097.0,2513550.0,288026112.0,327789.0,2093708.0,335782977,2643279.0,0.872376933693886,3.7048202008008997,843236.0,2743794.0,1765919.0,2334409,85.7774674892426,229.0,8035037.0,14.2225354909897,3784940.0,307.0,3.10666666666667,3.6218530136457443,2.8391741699946533,2.5553507289483677,2.415140653833617,2.336060945924821,2.2888114148953522,2.2601248484397276,2.243060154105238,2.2336290840084665,2.2293846552543375,1.3259900666666666,2.19,13.64975067953496,3.10666666666667,16.9286
2022-10-01,-5.25797680020332,0.177035,52877737.0,3890428.0,7.0161901414394405,7.838147133588789,345747.0,2639848.0,287946400.0,32657.0,389511.0,336139831,1793423.0,0.42053558863699403,3.3045072108507196,-79717.0,1992391.0,356854.0,2148964,85.6626868247986,223.0,6151765.0,14.3373146653175,3741176.0,329.0,3.83,2.9963756300079063,2.652130770146684,2.5139642981905785,2.441648060638507,2.399913414304905,2.3750949643004864,2.3605326956133004,2.3525429366080446,2.348923403651536,2.3482855423691076,1.4613058666666667,3.653333333333333,13.619822222983627,3.83,17.7035
2023-01-01,-7.23067447543144,0.182439,54033477.0,1439525.0,7.5866669416427595,8.0489307641983,335187.0,2465360.0,287475936.0,548439.0,497034.0,336088426,3115651.0,0.636380072683096,2.91928593069315,-470473.0,1272390.0,-51405.0,2251590,85.5358004570007,162.0,1968227.0,14.464196562767,3579329.0,212.0,3.64666666666667,2.455118807984552,2.3526511480527468,2.287892315432493,2.2485627417907947,2.2257354065122676,2.2136761632114332,2.2087244084040965,2.2085172959624715,2.211505903779031,2.2166576128409377,1.3944356333333332,4.516666666666667,13.570079087822393,3.64666666666667,18.2439
2023-04-01,-8.652877062559131,0.186903,54976429.0,2704443.0,6.8671427667141005,8.18819031119347,572913.0,2105944.0,285771616.0,30000.0,281046.0,336339472,2383791.0,0.674482295289636,2.62878779321909,-1704329.0,-1411283.0,251046.0,2322414,84.9652290344238,152.0,2135039.0,15.0347709655762,3871196.0,222.0,3.59333333333333,2.2235778952110814,2.131179038248762,2.0637163914843546,2.0223990480639853,1.9995712201692286,1.9891605264099468,1.9870262699859156,1.9904181554285347,1.9975075257213144,2.0070665180545992,1.2832379999999999,4.989999999999999,13.516525845315124,3.59333333333333,18.6903
2023-07-01,-9.35981795191765,0.190191,56079596.0,2756527.0,7.295999675989149,8.388108760118481,204016.0,1457863.0,284622592.0,59795.0,1015380.0,337295057,1942870.0,0.282234256155789,2.02836953103542,-1148997.0,-3403516.0,955585.0,1512080,84.3838632106781,140.0,2475968.0,15.6161338090897,3059832.0,174.0,4.15,2.6312401025546106,2.41097727261492,2.2932018279793134,2.2236617266902887,2.18201049090367,2.1577384487934026,2.1447212258553683,2.139178517269828,2.13869071149146,2.1416656237064666,1.3378853,5.260000000000001,13.360653184994101,4.15,19.0191
2023-10-01,-9.05264541506767,0.187771,55566055.0,1883446.0,6.852307915687559,8.54529440402985,20000.0,1132116.0,284385792.0,143078.0,62212.0,337238161,1619224.0,0.5923246499150989,2.20290906727314,-236803.0,-3560602.0,-80866.0,1074360,84.3278825283051,143.0,3312194.0,15.672115981578798,3017620.0,185.0,4.44,2.8841447880968856,2.6425019581937925,2.520609108863357,2.448641590312109,2.4040450971241167,2.376124064331265,2.3589169269949877,2.3488307901640586,2.3435959507947914,2.3417291137848895,1.418289,5.33,13.29186976116557,4.44,18.7771
2024-01-01,-9.297210723161701,0.192724,57716949.0,1501113.0,7.151428610086439,8.65620970726013,471631.0,1268560.0,284044544.0,12974.0,471104.0,337696291,3403304.0,0.773027958348393,2.34168414026499,-341257.0,-3431386.0,458130.0,1583895,84.1124296188354,140.0,3644818.0,15.8875718712807,3018147.0,201.0,4.16,2.3097246439803776,2.282009133161745,2.234755271280175,2.2010095094378808,2.1804900083360015,2.1697372370563173,2.1657888653967827,2.166507168310125,2.1704121393491147,2.1764869793530566,1.3188080333333334,5.33,13.218249997930066,4.16,19.2724
2024-04-01,-9.56392288208008,0.190344,56943527.0,2776913.0,7.54571408033371,8.82807224988937,37325.0,732972.0,283727776.0,8065.0,602906.0,338291132,4821521.0,0.44074980542063696,2.10408084094524,-316779.0,-2043836.0,594841.0,1927690,83.8708877563477,132.0,3465248.0,16.1291137337685,2452566.0,179.0,4.443333333333332,2.788624900899152,2.6230568374233183,2.530149939396664,2.473049120330472,2.4370789701735776,2.4144412100678534,2.4005276614588484,2.3924711843608764,2.388426827188469,2.3871753885609195,1.3597192,5.33,13.07498843597521,4.443333333333332,19.0344
2024-07-01,-10.9333649277687,0.188251,56967213.0,2559759.0,8.05800035595894,8.98431614041328,60812.0,589768.0,282595616.0,0.0,262544.0,338553676,2852717.0,0.225925724953413,2.0467493683099702,-1132152.0,-2026991.0,262544.0,1234649,83.47143530845639,170.0,3781573.0,16.528563201427502,2250834.0,246.0,3.946666666666667,2.3796082077038903,2.337280330766112,2.2861093852789014,2.2505346796398578,2.2286968345135714,2.2167543386642388,2.2116456898877637,2.211212000656613,2.2139739513425525,2.2189204501989854,1.2887446666666666,5.263333333333333,12.98115119588095,3.946666666666667,18.8251
2024-10-01,-11.4095628261566,0.18531,56255766.0,2724200.0,6.884666532278059,9.0931810438633,63081.0,632849.0,283188416.0,0.0,904058.0,339457734,3174704.0,0.372697226703167,1.8239464610815,592803.0,-1197385.0,904058.0,2219573,83.42376351356509,166.0,5560132.0,16.5762349963188,1409857.0,239.0,4.283333333333334,2.4460535163536,2.369392676277113,2.3158686338279417,2.2826162494983784,2.2632858391972546,2.2532311638078135,2.249356460126097,2.249624856009209,2.252687768375805,2.2576411240792527,1.3178717333333334,4.6499999999999995,,4.283333333333334,18.531
